ad_id,page_id,page_name,ad_creative_body,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_title,ad_delivery_start_time,ad_delivery_stop_time,funding_entity,impressions_min,spend_min,spend_max,ad_url,currency
473653570482261,106020448037192,JA21,"Keer op keer stemt Nederland rechts. Met steeds hetzelfde resultaat: links beleid. JA21 gaat dit veranderen. Wij gaan eindelijk leveren. Minder immigratie, de geldkraan naar Zuid-Europa dicht, waardevaste pensioenen en stoppen met onbetaalbaar klimaatbeleid. U heeft lang genoeg gewacht. Stem daarom op 15, 16 of 17 maart JA21. Welkom thuis!",ja21.nl,,"Welkom thuis, rechtse kiezer! Stem JA21",2021-03-14,2021-03-17,JA21.nl,100000,800,899,https://www.facebook.com/ads/library/?id=473653570482261,EUR
463573378125592,106020448037192,JA21,"Keer op keer stemt Nederland rechts. Met steeds hetzelfde resultaat: links beleid. JA21 gaat dit veranderen. Wij gaan eindelijk leveren. Minder immigratie, de geldkraan naar Zuid-Europa dicht, waardevaste pensioenen en stoppen met onbetaalbaar klimaatbeleid. U heeft lang genoeg gewacht. Stem daarom op 15, 16 of 17 maart JA21. Welkom thuis!",ja21.nl,,"Welkom thuis, rechtse kiezer! Stem JA21",2021-03-14,2021-03-17,JA21.nl,300000,1000,1499,https://www.facebook.com/ads/library/?id=463573378125592,EUR
2690736201181792,106020448037192,JA21,"Keer op keer stemt Nederland rechts. Met steeds hetzelfde resultaat: links beleid. JA21 gaat dit veranderen. Wij gaan eindelijk leveren. Minder immigratie, de geldkraan naar Zuid-Europa dicht, waardevaste pensioenen en stoppen met onbetaalbaar klimaatbeleid. U heeft lang genoeg gewacht. Stem daarom op 15, 16 of 17 maart JA21. Welkom thuis!",ja21.nl,,"Welkom thuis, rechtse kiezer! Stem JA21",2021-03-14,2021-03-17,JA21.nl,700000,2500,2999,https://www.facebook.com/ads/library/?id=2690736201181792,EUR
445448016681837,487529177944861,de Bergse VVD,"Onze Krijgsmacht is ontzettend belangrijk. Stem daarom, 17 maart op onze Barry Jacobs! De enige (oud-)militair op onze lijst. #barryjacobs #lijst1nummer61",,,,2021-03-14,2021-03-16,Joost Pals,1000,0,99,https://www.facebook.com/ads/library/?id=445448016681837,EUR
216900260181741,175740570505,GroenLinks,"''Het is tijd voor verandering. De jonge generatie heeft al laten zien met hoe veel passie wij ons uitspreken tegen klimaatverandering, ongelijkheid, en discriminatie.'' - Nina over het belang van stemmen.

Stem 15, 16, 17 maart voor #MeerToekomst #MeerGroenLinks",groenlinks.nl,,,2021-03-14,2021-03-15,GroenLinks,35000,500,599,https://www.facebook.com/ads/library/?id=216900260181741,EUR
192609375585442,597349860355112,VVD - Edith van den Ham,"Stem Edith van den Ham - VVD - Nr 76

- Ondernemer
- Vrouw
- Twentse nuchterheid

Jouw stem geeft horeca smaak in de Kamer.",,,,2021-03-13,2021-03-15,Edith Van Den Ham,4000,0,99,https://www.facebook.com/ads/library/?id=192609375585442,EUR
217775270034825,940134542788638,FVD Drenthe,"Wij gaan door weer en wind voor Forum voor Democratie -FVD. Vanmorgen met de vrijheidskaravaan in Assen. Samen met onze eigen Johnny Bos #38 💪

#17maartFVD #stemjevrijheidterug #fvddrenthe",,,,2021-03-13,2021-03-18,Catharina Elisabeth Niessink,4000,0,99,https://www.facebook.com/ads/library/?id=217775270034825,EUR
2971855243049909,667750059905273,"Atria, voor gendergelijkheid en vrouwengeschiedenis",Weet jij al op welke partij je gaat stemmen? Atria en WOMEN Inc. hebben Het Gendergelijkheid Stemadvies ontwikkeld om je hierbij te helpen. Stem #gendergelijkheid en kijk welke partij het beste bij je past!,stemgendergelijkheid.nl,Bekijk Het Gendergelijkheid Stemadvies en krijg snel en eenvoudig inzicht in hoeverre partijen aan de slag gaan met gendergelijkheid.,Het Gendergelijkheid Stemadvies van WOMEN Inc.,2021-03-14,2021-03-17,"Atria, kennisinstituut voor emancipatie en vrouwengeschiedenis",8000,0,99,https://www.facebook.com/ads/library/?id=2971855243049909,EUR
833508707509149,667750059905273,"Atria, voor gendergelijkheid en vrouwengeschiedenis","Weet jij al op welke partij je gaat stemmen? Atria en @women_inc hebben Het Gendergelijkheid Stemadvies ontwikkeld om je hierbij te helpen. Stem #gendergelijkheid en kijk welke partij het beste bij je past!

Zie link in Bio.

#ikstemgendergelijkheid #gendergelijkheid #gelijkheid #stemadvies #stemwijzer #kieswijzer #verkiezingen2021",,,,2021-03-14,2021-03-17,"Atria, kennisinstituut voor emancipatie en vrouwengeschiedenis",4000,0,99,https://www.facebook.com/ads/library/?id=833508707509149,EUR
347327679934860,242253319118156,Jongeren Netwerk Limburg,Ben jij stil of ga jij stemmen? 🆘 Woensdag zijn de Tweede Kamerverkiezingen en jouw stem is het waard!,stilofstemmen.nl,,,2021-03-14,2021-03-17,Jongeren Netwerk Limburg,10000,100,199,https://www.facebook.com/ads/library/?id=347327679934860,EUR
267826411469094,609816282477420,Forum voor Democratie -FVD,De VVD bouwt windmolens in heel Noord-Holland Noord. FVD wil dat niet. Wij beschermen het landschap en zetten in op kernenergie. Stem 17 maart FVD.,fvd.nl,Bescherm ons landschap. Stem 17 maart FVD.,Geen windmolens? Stem Forum voor Democratie,2021-03-14,2021-03-16,Forum voor Democratie -FVD,30000,100,199,https://www.facebook.com/ads/library/?id=267826411469094,EUR
248646096944028,408987755826785,SP Arnhem,"Stem JA op 15, 16 of 17 maart in het referendum over het afvalbeleid in Arnhem. Omdat het nu niet goed gaat. En omdat het eerlijker en veel beter kan. 

Waarom zouden we in Arnhem vasthouden aan een systeem dat niet werkt? Lees meer op Arnhem.sp.nl",arnhem.sp.nl,"Wij vinden dat de Arnhemmers zich moeten kunnen uitspreken of ze willen dat de afvalcontainers weer van het slot gaan, er weer een normale afvalzak in de container past, en het betalen per afvalzak stopt.",Arnhem,2021-03-13,2021-03-13,Gerrie Elfrink,10000,0,99,https://www.facebook.com/ads/library/?id=248646096944028,EUR
462260591483370,135642563196256,"CDJA, CDA-jongeren","Zet onze generatie op de kaart. Voor een kansrijke start, betaalbaar wonen en een duurzame toekomst 📈 🏠 🌳",harmenkrul.nl,,Stem voor jouw toekomst #21,2021-03-14,2021-03-17,CDJA,350000,700,799,https://www.facebook.com/ads/library/?id=462260591483370,EUR
159917755957437,208032132579030,PvdA Groningen,"'Ik doe er weer toe' zei iemand tegen haar. Dat verschil maken in het leven van mensen, dat is waar PvdA wethouder @carinebloemhoff het voor doet. Het zijn de verhalen van mensen in onze steden en dorpen die ons drijven.

Stem 17 maart 
@partijvandearbeid 

 #demensenvandepvda #eerlijketoekomst",,,,2021-03-14,2021-03-15,PvdA Groningen,0,0,99,https://www.facebook.com/ads/library/?id=159917755957437,EUR
239375944592463,208032132579030,PvdA Groningen,"'Ik doe er weer toe' zei iemand tegen haar. Dat verschil maken in het leven van mensen, dat is waar PvdA wethouder Carine Bloemhoff het voor doet. Het zijn de verhalen van mensen in onze steden en dorpen die ons drijven.

Stem 17 maart 
Partij van de Arbeid (PvdA)",,,'Ik doe er weer toe' zei iemand tegen haar,2021-03-14,2021-03-16,PvdA Groningen,3000,0,99,https://www.facebook.com/ads/library/?id=239375944592463,EUR
487666932605032,2282333235129671,Code Oranje,"CODE ORANJE PLEIT VOOR MEER GELD VOOR GEMEENTEN🧡

Landelijke beslissingen worden lokaal gevoeld. Het gemeentelijke fonds is door het Rijk met miljarden gekort. En dat voelt u!!!

Code Oranje maakt zich hard voor gemeentelijke voorzieningen👊🏻

Gemeentelijke bezuinigingen leiden tot:

➤ Ziekenhuizen, politiebureaus en bejaardencentra sluiten hun deuren
➤ Buslijnen worden geschrapt
➤ Een tekort aan leraren, zorgpersoneel en agenten
➤ Bibliotheken en wijkcentra worden gesloten
➤ Sportvoorzieningen zijn niet up to date
➤ Groen wordt slecht onderhouden
➤ Afval wordt niet opgehaald
➤ Ouderen en jongeren tussen wal en schip door mislukte decentralisatie

Vindt u OOK dat er meer geld moet naar regio en gemeenten??

STEM dan CODE ORANJE!!!!

#Ombudspolitiek #lijst16 #CodeOranje #Richarddemos #gemeentevoorzieninge",,,,2021-03-14,2021-03-15,Code Oranje,4000,0,99,https://www.facebook.com/ads/library/?id=487666932605032,EUR
1173523509766087,212787845829630,CDA Waadhoeke,"Onze kandidaat uit Waadhoeke, Robert van der Spek (#61) vertelt in een korte promofilm wat hij voor zijn achterban wil betekenen.
Stem voor de regio.",www.cdawaadhoeke.nl,,Onze kandidaat uit Waadhoeke: Robert van der Spek #61,2021-03-14,2021-03-17,Robert Van Der Spek,4000,0,99,https://www.facebook.com/ads/library/?id=1173523509766087,EUR
1159962991128280,778208095560931,HOTIAD,"Maak gebruik van je stemrecht.
Het is niet van belang op welke partij je stemt, zolang je maar deelneemt aan het democratische proces.",,,,2021-03-14,2021-03-14,,2000,0,99,https://www.facebook.com/ads/library/?id=1159962991128280,EUR
341178443988347,0,Instagram User 1478669075,"Waarom ik de Tweede Kamer in wil?

Om het verschil te maken! Het verschil voor jongeren. Het verschil voor de cultuur. Ik denk dat ik dat kan!

Maar daar heb ik wel jouw hulp bij nodig! En daarom vraag ik op 17 maart om jouw stem. Stem PvdA, plek 27!🔥",instagram.com,,,2021-03-14,2021-03-15,,7000,0,99,https://www.facebook.com/ads/library/?id=341178443988347,EUR
1091993091272878,392732001145937,Amsterdam BIJ1,"STOP het racisme van deze overheid! 
Spreek je uit op 15, 16 en 17 maart! 
Beken NU kleur en stem BIJ1!",bij1.org,,,2021-03-14,2021-03-16,BIJ1,9000,0,99,https://www.facebook.com/ads/library/?id=1091993091272878,EUR
170917828178753,1383104228576987,PvdA Vlaardingen,"Het verkiezingsprogramma, hoofdstuk: Onderwijs, gelijke kansen voor iéder kind.

Nederland is toe aan een andere, eerlijkere koers.

🌹Fors investeren in onderwijs. Het fundament van ons schoolsysteem is niet op orde. Het onderwijs wordt slechter en de ongelijkheid neemt al jaren toe. Om hierin verandering te brengen investeren we fors in het onderwijs, van voorschool tot en met vervolgonderwijs. Zo bereiken we goed onderwijs, gelijke kansen en een sterke kenniseconomie.

🌹Armoede onder kinderen aanpakken. We geven gemeenten en scholen meer geld voor armoedebestrijding onder kinderen.

🌹We dichten de loonkloof. Leraren in het basisonderwijs verdienen minder dan leraren in het voorgezet onderwijs. Dit trekken we recht.

🌹Gratis kinderopvang. Alle jonge kinderen (nul tot vier jaar) krijgen gratis toegang tot publiek gefinancierde kinderopvang met goed opgeleide pedagogische medewerkers. Hier kunnen ze de hele dag terecht, ongeacht wat hun ouders doen.

Stem voor een eerlijke toekomst, stem Partij van de Arbeid.",,,,2021-03-14,2021-03-15,PvdA Vlaardingen,4000,0,99,https://www.facebook.com/ads/library/?id=170917828178753,EUR
493914095310422,1626397530949991,AZC Alert Assen,"VVD mag niet de grootste partij weer worden!
Er is te veel gebeurd, loze beloftes! Tijd voor verandering!
PVV is de tweede grootste partij in de Tweede Kamer! Het is Uw kans om verandering aan te brengen!

De PVV moet de grootste worden! Waarom PVV? Wilders blijft trouw aan zijn ideeën! De PVV heeft onvermoeibare acties ten behoefte van de zorg gedaan! PVV was tegen het sluiten van ziekenhuizen en IC's! 
Geen voorrang woningen voor asielzoekers!
Eerst geld in Nederland investeren en niet in het buitenland!
Stem PVV! Anders krijgen wij Rutte V!",,Pas in 2025 zijn er meer agenten dan toen er onder premier Rutte met de Nationale Politie werd gestart.,Na jaren VVD nog steeds geen extra blauw op straat,2021-03-14,2021-03-14,,1000,0,99,https://www.facebook.com/ads/library/?id=493914095310422,EUR
258605055766937,160231627962186,Michael Kalthoff,"Team D66 Roermond op pad voor nieuw leiderschap! 

Wat gebeurt er met een land als de politiek geen echte keuzes maakt? Het is tijd voor nieuw leiderschap.

📚 Met het beste onderwijs
🌳 Een échte aanpak van de klimaatcrisis
🏡 En meer betaalbare woningen 

Voor een land waar we iedereen vrij laten, maar niemand laten vallen. Stem 15, 16, 17 maart D66.",,,,2021-03-14,2021-03-19,Michael Kalthoff,3000,0,99,https://www.facebook.com/ads/library/?id=258605055766937,EUR
470678497457419,1522391087848593,Partij voor de Dieren - werkgroep Lochem,"PlanB is gearriveerd in Lochem 🌍 Voor een groene, leefbare gemeente 🌾🐝 Voor de natuur, voor de dieren en bovenal voor jezelf!

Kies 15-17 maart voor Partij voor de Dieren 🍀",,,Stem Partij voor de Dieren in Lochem,2021-03-13,2021-03-16,Partij voor de Dieren Geldeland,6000,0,99,https://www.facebook.com/ads/library/?id=470678497457419,EUR
260206502367653,487529177944861,de Bergse VVD,Barry Jacobs: onze eigen kandidaat voor de Tweede Kamer. Komende tijd kan je 'm op de voet volgen. Lees zijn blog over investeren in defensie en vrijheid nu op Barryjacobs.nl! #lijst1nummer61 #vvd,,,,2021-03-13,2021-03-17,Joost Pals,2000,0,99,https://www.facebook.com/ads/library/?id=260206502367653,EUR
480657409955580,487529177944861,de Bergse VVD,"Voor de Nederlandse Officierenvereniging is het duidelijk, stem 17 maart op een (oud-)militair.

Barry Jacobs heeft 14 jaar bij de Koninklijke Landmacht gewerkt en is uitgezonden geweest naar Afghanistan en Irak. Niet geheel toevallig heeft de VVD ook het beste verkiezingsprogramma, er wordt maar liefst 3 miljard euro extra geïnvesteerd in onze #krijgsmacht. Dit is hard nodig om te zorgen voor een goed personeelsplan, noodzakelijke investeringen op het gebied van materieel en het meerjarig op orde brengen van de exploitatie.

Zeg nou zelf, je wilt toch ook dat iemand die met zijn kisten in de modder heeft gestaan, de belangen van #Defensie vertegenwoordigd in de Tweede Kamer?

Stem daarom 17 maart op de enige (oud-)militair op onze lijst, Barry staat op plek 61.

https://youtu.be/1Qt3uMtRAOY",youtube.com,,Barry Jacobs (logo),2021-03-13,2021-03-17,Joost Pals,2000,0,99,https://www.facebook.com/ads/library/?id=480657409955580,EUR
1155884251530553,71794021654,GroenLinks Utrecht,"Deze verkiezingen kunnen een keerpunt worden ⚠️
Utrechters vertellen waarom zij gaan stemmen. Waarom ga jij stemmen?  Maak het verschil op 15, 16, 17 maart en stem!

Stem voor meer klimaat 🌍
Stem voor meer gelijke kansen✊🏼✊🏽✊🏾
Stem voor meer wonen🏡
Stem voor meer banen 💰

Stem voor meer toekomst❤️💚",,,"Ga 15, 16, 17 maart stemmen",2021-03-14,2021-03-17,GroenLinks Utrecht,3000,0,99,https://www.facebook.com/ads/library/?id=1155884251530553,EUR
254022296310879,356287908062281,Niels van den Berge,"Stem voor meer klimaatactie in de politiek. Stem Niels, kandidaat #12, GroenLinks

Niels onderhandelde op VN-klimaattoppen over onze toekomst. Hij werkte met boeren en jongeren in Bangladesh aan het opvangen van de klappen van de klimaatcrisis. Nu werkt Niels in de Tweede Kamer aan meer klimaatactie.

Daar wil hij na 17 maart graag mee doorgaan. Met jouw stem kan dat ook.

Stem voor meer groene energie in de politiek. Stem 17 maart, Niels #12, GroenLinks",,,,2021-03-14,2021-03-17,"Niels van den Berge, kandidaat #12, GroenLinks",10000,100,199,https://www.facebook.com/ads/library/?id=254022296310879,EUR
148045417184638,717249231795539,BIJ1,"Meer mensen op of rond het minimumloon kunnen nauwelijks de eindjes aan elkaar knopen. Dit kan en mag niet in een welvarend land zoals Nederland. BIJ1 pleit daarom dat het minimumloon onmiddellijk wordt verhoogd naar 14 euro per uur. 

Ook het inkomen van mensen met een uitkering en AOW zal hierdoor stijgen, omdat die gekoppeld is aan de hoogte van het minimumloon. Daardoor gaan 1 miljoen Nederlanders die rond de armoedegrens leven erop vooruit. Zo zorgen we er ook voor dat de kloof tussen arm en rijk niet verder groeit. #Kiesvoor14 Voor 14",,,,2021-03-13,2021-03-16,BIJ1,3000,0,99,https://www.facebook.com/ads/library/?id=148045417184638,EUR
1664150260455031,356287908062281,Niels van den Berge,"Stem tegen racisme en voor inclusie. Stem Niels, plek #12, GroenLinks

Een Nederland waarin niet je afkomst, achternaam of religie telt, maar waarin alleen je talenten, dromen en inzet tellen. Dat is het Nederland waar ik voor wil strijden.

De afgelopen tijd heb ik mezelf ingezet voor een betere inburgeringswet. Voor beter taalonderwijs en betere ondersteuning aan nieuwkomers. En ik sprak mezelf consequent uit tegen institutioneel racisme, discriminatie en uitsluiting. 

Omdat het de samenleving uit elkaar speelt en mensen tegen elkaar opzet. Daar wil ik mee door blijven gaan.

Met jouw steun kan ik dat ook. Stem 17 maart voor kansengelijkheid en inclusie. Stem Niels, plek #12, GroenLinks

https://www.youtube.com/watch?v=qn3WD-D1Rvc",youtube.com,,Institutioneel Racisme,2021-03-14,2021-03-16,,1000,0,99,https://www.facebook.com/ads/library/?id=1664150260455031,EUR
243983107387607,1593542574228782,Burgerbelangen Enschede,"21 maart 2018, en Enschede kleurt geel! Als Burgerbelangen Enschede kregen wij van ruim 10.000 inwoners het vertrouwen om als grootste partij de stad te besturen.

Nu stemmen op dé lokale partij van Enschede gaat niet, maar in 2022 zijn we er wel bij en hopen wij weer op uw stem te mogen rekenen.

Om ons niet te hoeven missen tijdens deze verkiezingen, hebben wij met trots onderstaande film gemaakt.

Gewoon Samen Doen",burgerbelangen-enschede.nl,Al 25 jaar is en blijft onze missie: “het betrekken van alle inwoners van Enschede bij gemeentelijke besluitvormingen”. Samen met de inwoners willen wij werken aan een welvarende stad waarin iedereen zich thuis voelt en waarin we samen zorgen voor elkaar. Burgerparticipatie begint met de belange...,Politieke Partij,2021-03-14,2021-03-15,,15000,0,99,https://www.facebook.com/ads/library/?id=243983107387607,EUR
442440380342282,356287908062281,Niels van den Berge,"Stem voor meer mbo. Stem Niels, plek #12, GroenLinks

In de Tweede Kamer zet ik mezelf in voor het mbo. Praktisch opgeleide talenten verdienen meer waardering. Dankzij de inzet van GroenLinks heten zij nu eindelijk ook studenten. Maar wat mij betreft is dit pas het begin.

In de Tweede Kamer heb ik mezelf de afgelopen tijd ingezet voor het aanpakken van stagetekorten, een minimale stagevergoeding voor mbo-studenten en het aanpakken van stagediscriminatie.

Daar wil ik graag mee doorgaan.

Met jouw steun kan dat. Stem voor meer mbo. Stem 17 maart voor Niels, plek #12, GroenLinks",,,Waardering voor het mbo,2021-03-14,2021-03-16,,3000,0,99,https://www.facebook.com/ads/library/?id=442440380342282,EUR
938278606916827,356287908062281,Niels van den Berge,"Als racisten, xenofoben of populisten schudden aan de grondvesten van onze rechtsstaat, dan spreek ik mezelf uit. Dan sta ik op voor mensen die gediscrimineerd worden. Dan ren ik naar de interruptiemicrofoon. Te vaak stond ik daar helaas alleen. Maar ook dan stond ik er. 

Omdat woorden ertoe doen. En omdat racisme en discriminatie nooit onweersproken mogen blijven.

Stem voor diversiteit en inclusie. Stem 17 maart op Niels, plek #12, GroenLinks",,,"Tegen racisme, voor artikel 1",2021-03-14,2021-03-17,"Niels van den Berge, kandidaat #12, GroenLinks",2000,0,99,https://www.facebook.com/ads/library/?id=938278606916827,EUR
186318353001940,175740570505,GroenLinks,"We hebben nog 9 jaar om de opwarming van de aarde onder 1,5 graad te houden. Met GroenLinks in het kabinet halen we de klimaatdoelen. 

Stem voor het klimaat. Stem GroenLinks. #MeerToekomst #MeerGroenLinks",,,,2021-03-14,2021-03-15,GroenLinks,200000,1000,1499,https://www.facebook.com/ads/library/?id=186318353001940,EUR
1215959318820553,356287908062281,Niels van den Berge,"Stem 17 maart op Niels, plek #12, GroenLinks

Moria is de schandvlek op het Nederlandse asiel- en migratiebeleid. De gruwelijke brand en ermarmelijke omstandigheden in de vluchtelingenkampen op de Griekse eilanden, laten zien hoe inhumaan dat beleid is. Het moet snel anders.

Samen met velen streed ik in 2006 met succes voor het generaal pardon. Ik werkte met vluchtelingen in Wageningen, Palestina en in de Rohingya-vluchtelingenkampen in Bangladesh. 

Ik wil de bondgenoot van vluchtelingen blijven in de politiek. Ik wil blijven knokken voor eerlijker en humaner asielbeleid.

Met jouw stem kan dat.",,,Menselijk asielbeleid,2021-03-14,2021-03-17,"Niels van den Berge, kandidaat #12, GroenLinks",3000,0,99,https://www.facebook.com/ads/library/?id=1215959318820553,EUR
386642629046340,175740570505,GroenLinks,"We hebben nog 9 jaar om de opwarming van de aarde onder 1,5 graad te houden. Met GroenLinks in het kabinet halen we de klimaatdoelen. 
.
Stem voor het klimaat. Stem GroenLinks.
.
#MeerToekomst #MeerGroenLinks",groenlinks.nl,Wij zijn de laatste generatie die klimaatverandering kan stoppen. We hebben nog 9 jaar om een klimaatcrisis te voorkomen. En we zijn vastbesloten dat te doen.,Stem voor het klimaat,2021-03-14,2021-03-15,GroenLinks,45000,500,599,https://www.facebook.com/ads/library/?id=386642629046340,EUR
356822258843711,356287908062281,Niels van den Berge,"Stem 17 maart voor culturele makers. Stem Niels, nummer #12, GroenLinks

Ik strijd al sinds het uitbreken van de coronacrisis voor noodsteun aan de culturele sector. Deels met succes. Eerst was er niks, maar onder druk van mij en collega's van PvdA, SP en D66 trok het kabinet hier toch geld voor uit.

Wat me steekt is dat veel culturele makers nog steeds tussen wal en schip vallen. Dat zij vaak niks krijgen. Ik wil in de Tweede Kamer blijven strijden voor een crisisinkomen, zodat we alle makers voor en achter de schermen door deze crisis heen slepen. En ik wil blijven strijden voor forse investeringen in de culturele sector na corona. 

Met jouw steun kan ik door knokken na de verkiezingen.",,,Steun culturele makers,2021-03-14,2021-03-17,"Niels van den Berge, kandidaat #12, GroenLinks",20000,100,199,https://www.facebook.com/ads/library/?id=356822258843711,EUR
2833460433590880,636576197102654,Zelfstandig Grave,"De vrijkomende gronden van Sportpark De Bikkelkamp en Hockeyclub Grave betekenen kans op woningbouw en een positief effect van circa 6 tot 8 miljoen extra op de gemeentefinanciën! Wat links- of rechtsom ten goede komst aan de inwoners van gemeente Grave. Bij een herindeling in de nieuwe fusiegemeente Land van Cuijk zullen vooral Boxmeer en Cuijk bepalen waar die Graafse miljoenen aan worden uitgegeven en vooral ook wáár.

Laten we voorkomen dat dit gemeentegeld verdwijnt in de grote gemeente Land van Cuijk: www.zelfstandiggrave.nl/standpunten/de-ontwikkeling-van-sportpark-de-kranenhof-kent-alleen-maar-winnaars/.

Kies verstandig voor zelfstandig, stem JA op 15, 16 en 17 maart!",,,,2021-03-13,2021-03-14,Zelfstandig Grave,1000,0,99,https://www.facebook.com/ads/library/?id=2833460433590880,EUR
178725397164577,113725847025026,Khalid Oubaha,"🧡 𝗖𝗢𝗗𝗘 𝗢𝗥𝗔𝗡𝗝𝗘 🧡

Als 𝗮𝗺𝗯𝗮𝘀𝘀𝗮𝗱𝗲𝘂𝗿 𝗵𝗼𝗿𝗲𝗰𝗮 van Code Oranje heb ik een Marshall-plan ondertekend voor de horeca en het MKB. Mede met de 10 punten uit dit Marshall-plan en 𝗠𝗶𝗰𝗸 𝗱𝗲 𝗩𝗹𝗶𝗲𝗴𝗲𝗿 als stem voor de ondernemers brengt Code Oranje hier verandering in! Dagelijks behandelen we 1 van de punten uit dat plan. 

𝗽𝘂𝗻𝘁 𝟭𝟬: 
Tegengaan oneerlijke concurrentie hotelsector, zoals vakantie beddenverhuur Airbnb.

#CodeOranje #Politiek #Horeca #Marshallplan #KhalidOubaha #MickDeVlieger #RichardDeMos #verkiezingen #17maart #ondernemers #mkb",,,,2021-03-13,2021-03-17,Khalid Oubaha,45000,0,99,https://www.facebook.com/ads/library/?id=178725397164577,EUR
436414584297863,113725847025026,Khalid Oubaha,"🧡 𝗖𝗢𝗗𝗘 𝗢𝗥𝗔𝗡𝗝𝗘 🧡

Als 𝗮𝗺𝗯𝗮𝘀𝘀𝗮𝗱𝗲𝘂𝗿 𝗵𝗼𝗿𝗲𝗰𝗮 van Code Oranje heb ik een Marshall-plan ondertekend voor de horeca en het MKB. Mede met de 10 punten uit dit Marshall-plan en 𝗠𝗶𝗰𝗸 𝗱𝗲 𝗩𝗹𝗶𝗲𝗴𝗲𝗿 als stem voor de ondernemers brengt Code Oranje hier verandering in! Dagelijks behandelen we 1 van de punten uit dat plan. 

𝗽𝘂𝗻𝘁 𝟭𝟬: 
Tegengaan oneerlijke concurrentie hotelsector, zoals vakantie beddenverhuur Airbnb.

#CodeOranje #Politiek #Horeca #Marshallplan #KhalidOubaha #MickDeVlieger #RichardDeMos #verkiezingen #17maart #ondernemers #mkb",,,,2021-03-13,2021-03-17,Khalid Oubaha,50000,0,99,https://www.facebook.com/ads/library/?id=436414584297863,EUR
935339147299724,356287908062281,Niels van den Berge,"De Tweede Kamer moet niet alleen oog hebben voor de Randstad, maar juist ook voor de Regio. Deze Zeeuw heeft daar oog voor.

Samen met GroenLinks Zeeland presenteerde ik tien voorstellen voor een levendig, groen en sociaal Zeeland.

Een greep uit de voorstellen:
🍀Meer wind op zee en meer groene banen
🍀Duurzame landbouw en meer natuur
🍀Meer onderwijs
🍀Meer OV
🍀Meer zorg

Stem 17 maart op deze Zeeuw. Plek #12, GroenLinks
https://www.pzc.nl/zeeuws-nieuws/groenlinks-komt-met-10-puntenplan-voor-zeeland-onderwijs-openbaar-vervoer-en-duurzaamheid~ab897db6/?referrer=https%3A%2F%2Ft.co%2F",,"THOLEN - GroenLinks wil meer onderwijs en banen voor jongeren in Zeeland. Een Delta Academy, meer stagemogelijkheden in het mbo en meer opleidingsplekken verpleegkunde, in samenwerking met de HZ en Scalda, zijn prominente onderwerpen in een 10-puntenplan voor Zeeland, dat vrijdag is gepresenteerd do...","GroenLinks komt met 10-puntenplan voor Zeeland: onderwijs, openbaar vervoer en duurzaamheid",2021-03-14,2021-03-17,"Niels van den Berge, kandidaat #12, GroenLinks",4000,0,99,https://www.facebook.com/ads/library/?id=935339147299724,EUR
2826122617637707,402039413225497,ChristenUnie Zwolle,"Een groene en klimaatvriendelijke straat, dat willen we allemaal wel. In Zwolle kennen we al een aantal voorbeelden van klimaatvriendelijke straten. 

Gerdien Rots ging langs bij stadshovenier Adriaan Mosterman. Hij woont in een van deze straten en vertelt ons welke stappen hij gezet heeft. Zijn belangrijkste tip: begin met kleine stapjes. Bijvoorbeeld de geveltuintjes. Soms het is het zo eenvoudig als een paar stenen weghalen en plantjes planten. 

Gerdien Rots: ""Het is mooi om te zien hoe mensen zich inzetten voor een groene stad en bij de ChristenUnie willen we deze initiatieven van harte ondersteunen."" 

Vind jij groene straten en wijken ook belangrijk? Stem 17 maart dan op Gerdien en de ChristenUnie.

Wil je weten wat Adriaan nog meer heeft gedaan, wat hem motiveert en welke tips hij ons kan meegeven? Kijk dan snel 👇",,,Een groen en klimaatvriendelijke straat,2021-03-14,2021-03-17,ChristenUnie Zwolle,2000,0,99,https://www.facebook.com/ads/library/?id=2826122617637707,EUR
274402760928665,2282333235129671,Code Oranje,"Schandelijk! In Nieuwsuur wordt een hardwerkende horecaondernemer, die zijn ziel, zaligheid en zorgen blootlegt op nationale televisie, uitgelachen door premier én VVD-leider Rutte. 

🧡 Kies voor #Ombudspolitiek 
👉🏼 Word lid wijzijncodeoranje.nl/wordnulid
🗳️ Stem Code Oranje | Lijst 16",,,Rutte lacht ondernemer uit,2021-03-14,2021-03-15,Code Oranje,15000,0,99,https://www.facebook.com/ads/library/?id=274402760928665,EUR
