ad_id,region,percentage
534459191035180,Limburg,0
534459191035180,Gelderland,0
171215578365767,Gelderland,6.8E-5
171215578365767,Flevoland,6.8E-5
171215578365767,Limburg,0.999864
171215578365767,Groningen,0
171215578365767,Zeeland,0
171215578365767,Friesland,0
171215578365767,Overijssel,0
171215578365767,North Brabant,0
171215578365767,Zuid-Holland,0
171215578365767,Noord-Holland,0
171215578365767,Utrecht,0
963084447860385,North Brabant,1
963084447860385,Groningen,0
963084447860385,Zeeland,0
963084447860385,Overijssel,0
963084447860385,Friesland,0
963084447860385,Zuid-Holland,0
963084447860385,Noord-Holland,0
963084447860385,Flevoland,0
963084447860385,Utrecht,0
963084447860385,Limburg,0
963084447860385,Gelderland,0
1115070355644506,Unknown,0.010566
1115070355644506,Drenthe,0.276981
1115070355644506,Friesland,0.153962
1115070355644506,Gelderland,0.099245
1115070355644506,Overijssel,0.379245
1115070355644506,Flevoland,0.08
1115070355644506,Groningen,0
1115070355644506,Zeeland,0
1115070355644506,North Brabant,0
1115070355644506,Zuid-Holland,0
1115070355644506,Noord-Holland,0
1115070355644506,Utrecht,0
1115070355644506,Limburg,0
185363313427479,Drenthe,0.033534
185363313427479,Gelderland,0.211326
185363313427479,Overijssel,0.54951
185363313427479,Flevoland,0.205631
185363313427479,Groningen,0
185363313427479,Zeeland,0
185363313427479,Friesland,0
185363313427479,North Brabant,0
185363313427479,Zuid-Holland,0
185363313427479,Noord-Holland,0
185363313427479,Utrecht,0
185363313427479,Limburg,0
321932316214993,Drenthe,0.030025
321932316214993,Friesland,0.051861
321932316214993,Gelderland,0.117246
321932316214993,Groningen,0.038834
321932316214993,Limburg,0.072457
321932316214993,North Brabant,0.096278
321932316214993,Noord-Holland,0.20273
321932316214993,Utrecht,0.07928
321932316214993,Zeeland,0.024318
321932316214993,Zuid-Holland,0.207196
321932316214993,Overijssel,0.055583
321932316214993,Flevoland,0.024194
198884125353233,Drenthe,0.023111
198884125353233,Friesland,0.04747
198884125353233,Gelderland,0.106184
198884125353233,Groningen,0.03935
198884125353233,Limburg,0.089944
198884125353233,North Brabant,0.108057
198884125353233,Noord-Holland,0.198001
198884125353233,Utrecht,0.073704
198884125353233,Zeeland,0.022486
198884125353233,Zuid-Holland,0.209244
198884125353233,Overijssel,0.054341
198884125353233,Flevoland,0.028107
607315803992398,Drenthe,0.029957
607315803992398,Friesland,0.050128
607315803992398,Gelderland,0.116121
607315803992398,Groningen,0.03845
607315803992398,Limburg,0.064897
607315803992398,North Brabant,0.111189
607315803992398,Noord-Holland,0.198776
607315803992398,Utrecht,0.079276
607315803992398,Zeeland,0.019153
607315803992398,Zuid-Holland,0.207988
607315803992398,Overijssel,0.057682
607315803992398,Flevoland,0.026382
302570578234512,Drenthe,0.028687
302570578234512,Friesland,0.051699
302570578234512,Gelderland,0.116147
302570578234512,Groningen,0.035892
302570578234512,Limburg,0.073312
302570578234512,North Brabant,0.118156
302570578234512,Noord-Holland,0.182473
302570578234512,Utrecht,0.064929
302570578234512,Zeeland,0.020348
302570578234512,Zuid-Holland,0.212864
302570578234512,Overijssel,0.066195
302570578234512,Flevoland,0.029299
487834175843875,Overijssel,1
487834175843875,Groningen,0
487834175843875,Zeeland,0
487834175843875,North Brabant,0
487834175843875,Friesland,0
487834175843875,Zuid-Holland,0
487834175843875,Noord-Holland,0
487834175843875,Flevoland,0
487834175843875,Utrecht,0
487834175843875,Limburg,0
487834175843875,Gelderland,0
862227291045479,Overijssel,1
862227291045479,Groningen,0
862227291045479,Zeeland,0
862227291045479,North Brabant,0
862227291045479,Friesland,0
862227291045479,Zuid-Holland,0
862227291045479,Noord-Holland,0
862227291045479,Flevoland,0
862227291045479,Utrecht,0
862227291045479,Limburg,0
862227291045479,Gelderland,0
157540256432859,Drenthe,0.028926
157540256432859,Friesland,0.03719
157540256432859,Gelderland,0.078512
157540256432859,Groningen,0.020661
157540256432859,Limburg,0.086777
157540256432859,North Brabant,0.11157
157540256432859,Noord-Holland,0.219008
157540256432859,Utrecht,0.057851
157540256432859,Zeeland,0.020661
157540256432859,Zuid-Holland,0.247934
157540256432859,Overijssel,0.045455
157540256432859,Flevoland,0.045455
542657896909819,Drenthe,0.017157
542657896909819,Friesland,0.036765
542657896909819,Gelderland,0.090686
542657896909819,Groningen,0.044118
542657896909819,Limburg,0.07598
542657896909819,North Brabant,0.115196
542657896909819,Noord-Holland,0.183824
542657896909819,Utrecht,0.061275
542657896909819,Zeeland,0.022059
542657896909819,Zuid-Holland,0.279412
542657896909819,Overijssel,0.044118
542657896909819,Flevoland,0.029412
2829583757306426,Drenthe,0.02108
2829583757306426,Friesland,0.042819
2829583757306426,Gelderland,0.106061
2829583757306426,Groningen,0.046113
2829583757306426,Limburg,0.067194
2829583757306426,North Brabant,0.096838
2829583757306426,Noord-Holland,0.22332
2829583757306426,Utrecht,0.079381
2829583757306426,Zeeland,0.020751
2829583757306426,Zuid-Holland,0.211462
2829583757306426,Overijssel,0.055995
2829583757306426,Flevoland,0.028986
1398656933848539,Drenthe,0.021075
1398656933848539,Friesland,0.049526
1398656933848539,Gelderland,0.107482
1398656933848539,Groningen,0.038988
1398656933848539,Limburg,0.084299
1398656933848539,North Brabant,0.097998
1398656933848539,Noord-Holland,0.219178
1398656933848539,Utrecht,0.082192
1398656933848539,Zeeland,0.021075
1398656933848539,Zuid-Holland,0.211802
1398656933848539,Overijssel,0.047418
1398656933848539,Flevoland,0.018967
1700834943437986,Drenthe,0.034863
1700834943437986,Friesland,0.044572
1700834943437986,Gelderland,0.091792
1700834943437986,Groningen,0.051192
1700834943437986,Limburg,0.0812
1700834943437986,North Brabant,0.105031
1700834943437986,Noord-Holland,0.198147
1700834943437986,Utrecht,0.046778
1700834943437986,Zeeland,0.022948
1700834943437986,Zuid-Holland,0.236981
1700834943437986,Overijssel,0.0609
1700834943437986,Flevoland,0.025596
1508373442836620,Zeeland,0.01643
1508373442836620,Drenthe,0.027975
1508373442836620,Friesland,0.031528
1508373442836620,Gelderland,0.088366
1508373442836620,Groningen,0.041297
1508373442836620,Limburg,0.063499
1508373442836620,North Brabant,0.105684
1508373442836620,Noord-Holland,0.198934
1508373442836620,Utrecht,0.054618
1508373442836620,Zuid-Holland,0.269982
1508373442836620,Overijssel,0.062167
1508373442836620,Flevoland,0.03952
865203670758700,Drenthe,0.071429
865203670758700,Friesland,0.071429
865203670758700,Gelderland,0.178571
865203670758700,Groningen,0.035714
865203670758700,Limburg,0.071429
865203670758700,North Brabant,0.142857
865203670758700,Noord-Holland,0.178571
865203670758700,Utrecht,0.071429
865203670758700,Zuid-Holland,0.142857
865203670758700,Overijssel,0.035714
865203670758700,Zeeland,0
865203670758700,Flevoland,0
1388124011599987,Unknown,0.000175
1388124011599987,Drenthe,0.034923
1388124011599987,Friesland,0.036098
1388124011599987,Gelderland,0.113917
1388124011599987,Groningen,0.040736
1388124011599987,Limburg,0.076087
1388124011599987,North Brabant,0.15308
1388124011599987,Noord-Holland,0.152254
1388124011599987,Utrecht,0.05487
1388124011599987,Zeeland,0.02163
1388124011599987,Zuid-Holland,0.218384
1388124011599987,Overijssel,0.069814
1388124011599987,Flevoland,0.028031
545213453523400,Friesland,0.032934
545213453523400,Groningen,0.038323
545213453523400,Utrecht,0.041916
545213453523400,Overijssel,0.064072
545213453523400,Drenthe,0.032335
545213453523400,Gelderland,0.093413
545213453523400,Limburg,0.084431
545213453523400,North Brabant,0.127545
545213453523400,Noord-Holland,0.184431
545213453523400,Zeeland,0.020359
545213453523400,Zuid-Holland,0.250299
545213453523400,Flevoland,0.02994
1205852773179449,Noord-Holland,1
1205852773179449,Groningen,0
1205852773179449,Zeeland,0
1205852773179449,Overijssel,0
1205852773179449,North Brabant,0
1205852773179449,Friesland,0
1205852773179449,Zuid-Holland,0
1205852773179449,Flevoland,0
1205852773179449,Utrecht,0
1205852773179449,Limburg,0
1205852773179449,Gelderland,0
532163861496169,Drenthe,0.141553
532163861496169,Gelderland,0.156393
532163861496169,Overijssel,0.697489
532163861496169,Niedersachsen,0.001142
532163861496169,Nordrhein-Westfalen,0.003425
532163861496169,Groningen,0
532163861496169,Zeeland,0
532163861496169,Friesland,0
532163861496169,North Brabant,0
532163861496169,Zuid-Holland,0
532163861496169,Noord-Holland,0
532163861496169,Flevoland,0
532163861496169,Utrecht,0
532163861496169,Limburg,0
865305084056128,Drenthe,0.047619
865305084056128,Friesland,0.047619
865305084056128,Gelderland,0.120635
865305084056128,Groningen,0.031746
865305084056128,Limburg,0.074603
865305084056128,North Brabant,0.12381
865305084056128,Noord-Holland,0.166667
865305084056128,Utrecht,0.068254
865305084056128,Zeeland,0.019048
865305084056128,Zuid-Holland,0.231746
865305084056128,Overijssel,0.044444
865305084056128,Flevoland,0.02381
532111387814044,Drenthe,0.035255
532111387814044,Friesland,0.051483
532111387814044,Gelderland,0.117515
532111387814044,Groningen,0.035255
532111387814044,Limburg,0.078344
532111387814044,North Brabant,0.117515
532111387814044,Noord-Holland,0.172916
532111387814044,Utrecht,0.064354
532111387814044,Zeeland,0.026861
532111387814044,Zuid-Holland,0.2216
532111387814044,Overijssel,0.053721
532111387814044,Flevoland,0.025182
328694288696740,Drenthe,0.035319
328694288696740,Friesland,0.052844
328694288696740,Gelderland,0.107846
328694288696740,Groningen,0.039094
328694288696740,Limburg,0.083715
328694288696740,North Brabant,0.119574
328694288696740,Noord-Holland,0.185495
328694288696740,Utrecht,0.064707
328694288696740,Zeeland,0.027501
328694288696740,Zuid-Holland,0.205716
328694288696740,Overijssel,0.050148
328694288696740,Flevoland,0.02804
482867102787195,Drenthe,0.035044
482867102787195,Friesland,0.047628
482867102787195,Gelderland,0.115586
482867102787195,Groningen,0.031365
482867102787195,Limburg,0.083059
482867102787195,North Brabant,0.122749
482867102787195,Noord-Holland,0.170571
482867102787195,Utrecht,0.059632
482867102787195,Zeeland,0.028267
482867102787195,Zuid-Holland,0.223427
482867102787195,Overijssel,0.055566
482867102787195,Flevoland,0.027106
484031096013855,Drenthe,0.039602
484031096013855,Friesland,0.046764
484031096013855,Gelderland,0.115396
484031096013855,Groningen,0.044581
484031096013855,Limburg,0.074416
484031096013855,North Brabant,0.11712
484031096013855,Noord-Holland,0.183187
484031096013855,Utrecht,0.066603
484031096013855,Zeeland,0.028112
484031096013855,Zuid-Holland,0.200919
484031096013855,Overijssel,0.05879
484031096013855,Flevoland,0.024512
928500324390430,Drenthe,0.038852
928500324390430,Friesland,0.050331
928500324390430,Gelderland,0.119647
928500324390430,Groningen,0.04415
928500324390430,Limburg,0.085651
928500324390430,North Brabant,0.117881
928500324390430,Noord-Holland,0.172185
928500324390430,Utrecht,0.06181
928500324390430,Zeeland,0.029581
928500324390430,Zuid-Holland,0.195585
928500324390430,Overijssel,0.059161
928500324390430,Flevoland,0.025166
205291988122139,Gelderland,0.666667
205291988122139,North Brabant,0.333333
205291988122139,Groningen,0
205291988122139,Zeeland,0
205291988122139,Overijssel,0
205291988122139,Friesland,0
205291988122139,Zuid-Holland,0
205291988122139,Noord-Holland,0
205291988122139,Flevoland,0
205291988122139,Utrecht,0
205291988122139,Limburg,0
496401051693153,Zuid-Holland,1
496401051693153,Groningen,0
496401051693153,Zeeland,0
496401051693153,Overijssel,0
496401051693153,North Brabant,0
496401051693153,Friesland,0
496401051693153,Noord-Holland,0
496401051693153,Flevoland,0
496401051693153,Utrecht,0
496401051693153,Limburg,0
496401051693153,Gelderland,0
4685024231555370,Drenthe,0.2
4685024231555370,Gelderland,0.4
4685024231555370,Noord-Holland,0.2
4685024231555370,Utrecht,0.2
4685024231555370,Groningen,0
4685024231555370,Zeeland,0
4685024231555370,Friesland,0
4685024231555370,Overijssel,0
4685024231555370,North Brabant,0
4685024231555370,Zuid-Holland,0
4685024231555370,Flevoland,0
4685024231555370,Limburg,0
814318832792213,Friesland,1
814318832792213,Groningen,0
814318832792213,Zeeland,0
814318832792213,Overijssel,0
814318832792213,North Brabant,0
814318832792213,Zuid-Holland,0
814318832792213,Noord-Holland,0
814318832792213,Flevoland,0
814318832792213,Utrecht,0
814318832792213,Limburg,0
814318832792213,Gelderland,0
162869959150845,Utrecht,1
162869959150845,Groningen,0
162869959150845,Zeeland,0
162869959150845,Overijssel,0
162869959150845,North Brabant,0
162869959150845,Friesland,0
162869959150845,Zuid-Holland,0
162869959150845,Noord-Holland,0
162869959150845,Flevoland,0
162869959150845,Limburg,0
162869959150845,Gelderland,0
4524065267625656,Drenthe,0.291615
4524065267625656,Friesland,0.368586
4524065267625656,Groningen,0.3398
4524065267625656,Zeeland,0
4524065267625656,Overijssel,0
4524065267625656,North Brabant,0
4524065267625656,Zuid-Holland,0
4524065267625656,Noord-Holland,0
4524065267625656,Flevoland,0
4524065267625656,Utrecht,0
4524065267625656,Limburg,0
4524065267625656,Gelderland,0
244978244056169,Drenthe,0.029894
244978244056169,Friesland,0.040445
244978244056169,Gelderland,0.141559
244978244056169,Groningen,0.045428
244978244056169,Limburg,0.06272
244978244056169,North Brabant,0.123681
244978244056169,Noord-Holland,0.19959
244978244056169,Utrecht,0.084115
244978244056169,Zeeland,0.022274
244978244056169,Zuid-Holland,0.178195
244978244056169,Overijssel,0.05422
244978244056169,Flevoland,0.017878
511551133417406,Drenthe,0.027662
511551133417406,Friesland,0.037633
511551133417406,Gelderland,0.119653
511551133417406,Groningen,0.047604
511551133417406,Limburg,0.05082
511551133417406,North Brabant,0.100675
511551133417406,Noord-Holland,0.239949
511551133417406,Utrecht,0.091026
511551133417406,Zeeland,0.02155
511551133417406,Zuid-Holland,0.195883
511551133417406,Overijssel,0.050499
511551133417406,Flevoland,0.017047
319978643043716,Drenthe,0.026807
319978643043716,Friesland,0.044289
319978643043716,Gelderland,0.135198
319978643043716,Groningen,0.053613
319978643043716,Limburg,0.068765
319978643043716,North Brabant,0.124709
319978643043716,Noord-Holland,0.199301
319978643043716,Utrecht,0.071096
319978643043716,Zuid-Holland,0.182984
319978643043716,Overijssel,0.055944
319978643043716,Zeeland,0.024476
319978643043716,Flevoland,0.012821
969122133929042,Drenthe,0.030963
969122133929042,Friesland,0.047018
969122133929042,Gelderland,0.141055
969122133929042,Groningen,0.03555
969122133929042,Limburg,0.056193
969122133929042,North Brabant,0.099771
969122133929042,Noord-Holland,0.211009
969122133929042,Utrecht,0.090596
969122133929042,Zeeland,0.019495
969122133929042,Zuid-Holland,0.183486
969122133929042,Overijssel,0.068807
969122133929042,Flevoland,0.016055
911486096066391,Noord-Holland,1
911486096066391,Groningen,0
911486096066391,Zeeland,0
911486096066391,Overijssel,0
911486096066391,North Brabant,0
911486096066391,Friesland,0
911486096066391,Zuid-Holland,0
911486096066391,Flevoland,0
911486096066391,Utrecht,0
911486096066391,Limburg,0
911486096066391,Gelderland,0
229118408763863,Drenthe,0.026662
229118408763863,Friesland,0.036901
229118408763863,Gelderland,0.114374
229118408763863,Groningen,0.031153
229118408763863,Limburg,0.08723
229118408763863,North Brabant,0.141905
229118408763863,Noord-Holland,0.163205
229118408763863,Utrecht,0.065156
229118408763863,Zeeland,0.024053
229118408763863,Zuid-Holland,0.219716
229118408763863,Overijssel,0.063852
229118408763863,Flevoland,0.025792
344378073983192,Drenthe,0.05
344378073983192,Friesland,0.025
344378073983192,Gelderland,0.175
344378073983192,Groningen,0.05
344378073983192,Limburg,0.025
344378073983192,North Brabant,0.075
344378073983192,Noord-Holland,0.125
344378073983192,Utrecht,0.05
344378073983192,Zeeland,0.05
344378073983192,Zuid-Holland,0.225
344378073983192,Overijssel,0.1
344378073983192,Flevoland,0.05
803176853674716,Drenthe,0.053763
803176853674716,Friesland,0.064516
803176853674716,Gelderland,0.150538
803176853674716,Groningen,0.064516
803176853674716,Limburg,0.096774
803176853674716,North Brabant,0.107527
803176853674716,Noord-Holland,0.11828
803176853674716,Utrecht,0.096774
803176853674716,Zeeland,0.010753
803176853674716,Zuid-Holland,0.150538
803176853674716,Overijssel,0.064516
803176853674716,Flevoland,0.021505
4054625051324893,Drenthe,0.057692
4054625051324893,Gelderland,0.096154
4054625051324893,Groningen,0.038462
4054625051324893,Limburg,0.115385
4054625051324893,North Brabant,0.134615
4054625051324893,Noord-Holland,0.134615
4054625051324893,Utrecht,0.057692
4054625051324893,Zuid-Holland,0.269231
4054625051324893,Overijssel,0.038462
4054625051324893,Flevoland,0.038462
4054625051324893,Friesland,0.019231
4054625051324893,Zeeland,0
475397450224620,Drenthe,0.046819
475397450224620,Friesland,0.067227
475397450224620,Gelderland,0.134454
475397450224620,Groningen,0.043217
475397450224620,Limburg,0.080432
475397450224620,North Brabant,0.116447
475397450224620,Noord-Holland,0.123649
475397450224620,Utrecht,0.05042
475397450224620,Zeeland,0.042017
475397450224620,Zuid-Holland,0.194478
475397450224620,Overijssel,0.079232
475397450224620,Flevoland,0.021609
347089240108870,Drenthe,0.044383
347089240108870,Friesland,0.057559
347089240108870,Gelderland,0.118585
347089240108870,Groningen,0.049931
347089240108870,Limburg,0.089459
347089240108870,North Brabant,0.147712
347089240108870,Noord-Holland,0.132455
347089240108870,Utrecht,0.04577
347089240108870,Zeeland,0.034674
347089240108870,Zuid-Holland,0.177531
347089240108870,Overijssel,0.074202
347089240108870,Flevoland,0.027739
170609915033002,Noord-Holland,1
170609915033002,Groningen,0
170609915033002,Zeeland,0
170609915033002,Overijssel,0
170609915033002,North Brabant,0
170609915033002,Friesland,0
170609915033002,Zuid-Holland,0
170609915033002,Flevoland,0
170609915033002,Utrecht,0
170609915033002,Limburg,0
170609915033002,Gelderland,0
154554600054012,Noord-Holland,1
154554600054012,Groningen,0
154554600054012,Zeeland,0
154554600054012,Overijssel,0
154554600054012,North Brabant,0
154554600054012,Friesland,0
154554600054012,Zuid-Holland,0
154554600054012,Flevoland,0
154554600054012,Utrecht,0
154554600054012,Limburg,0
154554600054012,Gelderland,0
1115457002283485,Drenthe,0.018591
1115457002283485,Friesland,0.028248
1115457002283485,Gelderland,0.105557
1115457002283485,Groningen,0.036098
1115457002283485,Limburg,0.06037
1115457002283485,North Brabant,0.146716
1115457002283485,Noord-Holland,0.195879
1115457002283485,Utrecht,0.073435
1115457002283485,Zeeland,0.018075
1115457002283485,Zuid-Holland,0.236986
1115457002283485,Overijssel,0.057581
1115457002283485,Flevoland,0.022464
1775764882627495,Drenthe,0.021655
1775764882627495,Friesland,0.04099
1775764882627495,Gelderland,0.109822
1775764882627495,Groningen,0.035576
1775764882627495,Limburg,0.078886
1775764882627495,North Brabant,0.092034
1775764882627495,Noord-Holland,0.20959
1775764882627495,Utrecht,0.081206
1775764882627495,Zeeland,0.009281
1775764882627495,Zuid-Holland,0.236659
1775764882627495,Overijssel,0.058005
1775764882627495,Flevoland,0.026295
192144462800094,Drenthe,0.042101
192144462800094,Groningen,0.040767
192144462800094,Zeeland,0.025358
192144462800094,Friesland,0.042344
192144462800094,Gelderland,0.11405
192144462800094,Limburg,0.137467
192144462800094,North Brabant,0.175443
192144462800094,Noord-Holland,0.111623
192144462800094,Utrecht,0.049867
192144462800094,Zuid-Holland,0.172531
192144462800094,Overijssel,0.060908
192144462800094,Flevoland,0.027542
162696229207408,California,0.000135
162696229207408,Amazonas,0.002976
162696229207408,Maranhão,0.002705
162696229207408,Mato Grosso do Sul,0.001488
162696229207408,Espírito Santo,0.000744
162696229207408,Federal District,0.000203
162696229207408,Ceará,0.004531
162696229207408,Bahia,0.005613
162696229207408,Amapá,0.000609
162696229207408,Minas Gerais,0.003517
162696229207408,Alagoas,0.00115
162696229207408,Acre (state),0.000203
